NU_INSCRICAO,NU_NOTA_MT
3b08ec5615162eeef39ddf97c305601f8d6be53c,688.1903433506908
dd8bf6ed8a7291b0bac35478a7d4812939478898,530.2272148654471
298c9c61c87385c00c8eaa4192d153a8d059e411,452.94686905571854
64449fe7c928f02f796c5b0d527c681b537f7859,435.2494228929914
5b4105ad5fc607cdcd25108cdb499ec0c7f7cd5c,608.9847899940441
f0d08da594cee151c351acda8e05cedb7aa8f2e6,537.5805264676635
cd2030092aacaa9580845fc92189ad3bc1a88129,425.9743368273029
1372e1ae0bd729de3f59baae76f62b02b73b21ac,450.79649852191375
3a74629fd3af085f644ada2fd31359de263dc95d,440.2030505092992
c5c4d066740c70017879a186e3df0b148edb1785,437.0263394167514
93622845055ef268067ee6964763aff9683e8360,441.0487773947181
5201a5f9e394334dc5fd4a496f8f50e6208d19e7,421.26597529495666
7e760b93b2a189673c81aff7015aca45b4f50f3e,436.260577445769
e4e972daa04fa516a7faddc8f3a9051fa1a3ef73,447.5747832836614
04013eb3b9f5e047e3c384cbc124d6be434890c1,429.7158246047555
da0d4b43fd0c5896ab67944d72aa269aa842668e,605.661965228623
27b0ea08fbfdf0ab929e8910fb53de7f2d38e027,440.2910475968005
bf751d79db8096cf876ac75002003bf2a7da2035,437.2421833820371
726af52ecc5309864376cfbb79843e4d9bc67eb0,508.0647283146768
ab662cdba1df0e1c825e0a4ee853ba1e1cbc93b7,478.3274137429183
9cb5797ed8f7ede425ba307f769774b42460774c,449.36202480397986
ac75c3f733f769455017ffdcf9b4ef75af3f853b,429.5130689992171
8c408798149631973f52a14f363b604349f3425d,619.7797368316031
b04c28955fd0f07bf69fc01d69aed8d166814b31,428.69163128358343
8526e4bbbef79ed45f772a3cf3f872feca4b2c78,455.0470025895995
fa2603e1077c05493a48a74c6365a8d938b9bb58,446.2256373941976
0432abb93e94758393c78d674c53761c8e7547b2,426.6719766442099
49b0b691c0182295bc83ac4cc9d50a64a5848c0d,542.509929548508
40e4c903604e672a031abf55a0e9d0be2499e19d,519.9549262675093
954ace12d31d77ef4ea626ea92bdeb925fd6e5ae,612.5900587960374
ae275ec587fa99cbc535a14b099e9a53418ad6f5,608.5138617779422
a40bcb038126e8fcc18613587d349c451b17495e,616.1014849867898
9b19bbaedd6ecaef988bef930c5793119b19dc00,451.9700649273281
3d6a4ab1849805f82b0f394f9a4fa437f4b32ac3,429.1410431786739
6be58e40bbd01a8ac4d505fbd0365dd83af28e95,486.35625333173124
46ef075a91ce3096159d24ef137e502955a2e92a,442.49694485369463
0fd2ebb2cba41467a2f1f064879e27c14671db11,449.339595487733
1a4a64788e42e62aebaf976e118e4312f271be20,539.5392904907463
176bc8dd43cac4ba6a6d6a02ffdff69f551753ea,484.73760155194446
6c508375be3ebcb0b6c52551760aebf3b08eeb9a,425.07692001527136
d920d310fa85f5d607cddd3f366d1fb4901372da,446.0536302874663
362d6b57494e38fdb9d8081c65fcf4c95e1d1bd7,473.76970573309205
ba01e15e5a2f24d0dd9b724618655a329ad61213,451.1135220350508
dbeac2f05498472ec708163898309999efef03f2,421.9391324963554
f9e9ba7cde4ffc2fe5abfac27bd6d9cb5111ba88,534.979713460942
8b8e4fa6082f26f5676d2a45314fc89dcdad7076,452.4782290895778
825b9a5eb0d8725082051b41e082aed01dc9be7e,418.2929093836879
67d77c90ad21e26bfc94677547f6910b01dc1d32,449.2806906195894
74271d115ce6ed32aa2aa834385200a606c62bce,407.2200373393493
6efd349903f7b391b6f920cc76de7b507258a8c9,426.6617057987799
c0934de7b64b1ea909ce77c97580606e18936874,641.4426648618618
f81906feca10f1eeb5153e9f662a06040dc795c9,543.139273070294
18aa57fa1865b2c449bcd32f44cec2cfd4d3fb53,435.71454715599947
2ad02e38865830766bb87531dcb154852364eb39,498.16013560818544
f986cc713f62755c8e4e47a388f9775fe2f46b40,430.2825142032288
143481c553f2f07d71a7b02d4364cf716eb213c3,504.716438549335
7c2c0ca131808098924fa3305efe67029c95e527,495.97461227897656
862074b9b6dcb5e90476279725b9d0aa991f1e86,418.95608483352754
cc57d8d2de26ada1e07617bd66f8fd3f61f8b1ba,446.56690792565126
cd532929efcd6be773ba62fc83c631a77eb24e94,695.6284822017826
64a70bc39c408304ecb8e572765315a3896ff833,449.7677918586979
5573caf7f47589820461e64565f85c11bf9f122b,438.50697917701825
3d53dc66f180761ba5e2d28a300c8ef057d9ea7c,618.7136297185303
e7f989fad23aa525007003e7d1382ae56c9947f5,450.8585540111915
44b8f6f734d554fec0da2e60da8d27868798c802,465.2750241846955
34d6082a74330b3f5bc565fc573674afaa03f661,796.6919962091384
d25c087f96c3997d6328b953d4a710d27ef5838a,475.1885817588845
1fc2ba4ee56a9fbd8fe1aaebbd17687e789e56ba,465.56049881821167
e447d3f2d58677fd267d7a03f501ef642a1d4e06,410.48308398465093
fbe1950b1a096572f21ea11345473fefcba6c84c,474.9276145476478
c2254381cb8e8019e54099ee35eeb5fe7216f9a0,498.93451970184435
48bb95f95bf1597bd67366fb50610ada3df98863,444.5073882934178
51ae593280f360e68b5400abcbb0d37f1ecade71,868.0874762506056
6058199e6bda1e0af51a1186b65ff76d4fe4035c,544.9077516009806
9ce7d4b53bf2eb3cad027dafeb62d9de6632a2c3,431.818935157918
31a4df5d818242efa0d50309c9bd5e503d3811fe,433.55462894447675
89c71043264315c4e0eea0f8775363a12dc82061,433.99229711299677
81d76646552b14b85adb5d258e5a135fd7ddb86a,464.93860163032497
c4a3b96cff4393b06246604527f1a558ad8b66b3,549.3919967064155
45eab0d008b4971810ca4b2d7b735916d9991a9a,674.2703174544481
982fd0566d5924b506fe1477fda3513984c4c702,526.2662861537248
071406b9fa1692facfb35f7a9ce5106eae4ef6d1,513.3127711425205
4edfc1f4a0e7eb1d527d38c7bb3d3dddf6236042,429.73184252942406
8cadd025151167286941b7d4f113e0335e046bbb,577.0645150857266
6629196865947bb489338e3fa1c9f0e56614ee72,512.9381492348649
b11e9bf8d068464d8d1ecef81cad5c24a3dd1d44,404.60360368014796
bff7d200b32aa005540af908fb325a46ca9bb742,420.99723819006766
5d42040f9935aff1dabc32c4f5a578148138e1af,414.64305741320794
bd01964e27b0e530ca458b382b07493aeb48a2ef,443.1273947817283
6588cdc7aef843b1775104bc38017bb3f808c7bc,441.6998886905835
8f355ce069b6da0b9a1f6890136dc7d7e1b00c44,613.2418600221907
1d705b7b461dfd626645d5df319ab733c1c1ca73,442.58492531478737
106b58912414f794e754883865bf6e4cf68adfbc,445.5458829096095
973c923e39db780e329a64c6049dc85d9be17978,421.1985470344852
0f5367ce6b0a0245b9a7d75b6e2321a092f2596c,442.3563205220453
7f9879b40a268318e2a969e73156aa9df7a48c13,528.7899259263418
866d7784ed1380003929da44f965aef9339702f9,623.415528062361
1b360e9099f37b95fd6fcf5fbcae9040dd2ec08c,460.9142216846355
f66562b958e6349449b87fea0a01fab214f6ec8b,410.6738910233411
beefc7a89a2d9882e5983d80e356f8b7c23994f7,501.19165729234334
82d7709a8445664e93038482fbfee478e8a40273,498.707258201666
e3929d32c498f8e45ae326017cf7c60308880d94,628.1010510093425
9da35674034a0a1373298436fdfb2f1d840a6da2,438.6449692137906
0c48aad5141a6d61b2669d5c06360ecb9e8cba72,427.6060425292223
d426e04457c4fc8b4068a7da6805a7ab8e07224d,431.1798036811827
f5c04dc290d6706af8214800e25be19129dc9f7b,434.39739102251775
cd20ace0b8fb57cecb028764042f1c7851d39507,422.8691885468002
eb5f0ef501357740c2ac626bf1ce233475aa47af,470.81868692335235
383f9cdf1c3d46a2cd312345792cf74f15e4b746,561.1347223989138
fe23ba819708fa369addcf9e6dcc7657cab3a96a,457.23635572103154
ff9b660a4b5cec9244456ee346b17eaa0e891c5c,658.3979839785845
b0e8139fa43e8c764878dcd69f3548d74353d838,450.86016899703947
9284a89fdbdd88fe9877dad42e9984e7e2484e20,457.73191863204505
f4c4cee74ce9ede036564ef9b80aba39c768e126,417.32186427398204
b8fb9eb73a9f599896d49678bdab39e07479b2ba,432.8066814431101
bee771ff249f080561ad1b67c3a0050a3ab89b32,476.19254726038946
809ec35d37a181001a42e6340709505e78a2c577,438.56531082121813
67da0b704f0c6cc6037509ab516aaaf58fd950b0,461.0685747893208
53a43fbdde0c7189e80b0eb49689cc0c076a78a4,443.4733063260632
60290f6053f0e9a625bc9d2f699ca507e8985292,426.52391654833616
1ac7d9f17dad3ee282009fcb7fd7d2f01e2d37e7,478.98990746873943
4dff8608a5941c894c2f71aae910da722b5b2b2d,434.31080578301135
67833093fd0fde740199378acf55c33de750736f,445.9742278743582
23c6b7ea47102c0ba28ac805a03304d515494ecd,495.6195406997153
1cd22b8d1afa3cb766a863c1bd25c5f2e724fd17,435.91126506075534
68b155dada9a40aafaaa7714e063a432dd8275d6,423.188937992009
4b324a03dd0297c66f2f390ab58e6c3c3b6fae16,591.3349771868875
04df4468d9913083f7984969a8b2892f210b4193,424.1081159409695
cc2a0d12abf9b0917d668bec85e91fafddac7c45,535.1734685968025
e9b1849607e9d8ab47b7fc39be369805313dda59,417.2922490448429
95a22a438d6ae5aae37830d6a7fc74e75fc981af,448.30565636602495
27584421ac81833fb4ccf564a6fcdd4ac2b698be,525.4514295487428
e720fd525ae844a709b93fdb28f7914c48d8160d,516.7478982134794
24fa503c4c1225e71a37fe92b354c626e099cbb6,672.1540199539372
6af857c10637e8e60ee8723080d306cf45181a2f,625.2044564488385
32901dff0d1bb61b99d0a34d55ef3c5c6b7bc30e,436.0089366710492
ddb9f7681e4b80dfff9ee296444d1294f55dd13c,460.4607879916556
3a9507cc35b592af5172dd8ebb28cc89827e3f68,425.08656580055987
551f1885fa0f60bb05f612a39cafe53130ac961e,415.4998514011748
cc3750ac71c85cc688659b3eb20dc112738eb623,682.6498492642069
04239f2bf72cdc7e72a1c7a90711df6fc5f26da5,440.86874100472386
9c87e30e40e82eba487a7fb0b594eb881db74389,422.70791970936375
eb13a10d11465081642b5ae93ad1867dcd2d3b1e,428.7056537193733
16f6526457cc7d849c2a9829efa0e021c78353f0,533.5084428258015
74b0cbfbe74747c9780b564db3e624d3c19878a2,448.59046161020757
fc67a6d22a9d1beadaf42cd714789d5749800b19,420.3569757816793
d0c7acbad13d292e637f23633da232e29186e20c,445.57095742056396
b921a4ac834cc1109c06e7c1de9439c0daf16e06,507.6117987822593
e31ee5529458da77ca3239ca06f64465e737e454,454.22912074083786
5c3b77931dd97f17e14c3bbf205173d36f09c6f0,440.63263762076446
07b1e3e8c1f33a4b6095ba6b1d17a147082a388f,539.1301560270841
05a25962f9f30d8544842ec3d79244e99d11017b,688.8569001160575
458f801c533d802e3655e9bbced52ee22826f197,468.18350432897023
03e6a7ed0af5b24ea57bb1bb6f37b17047637356,457.60349143481625
293ffd1359a352518d31928214161b644128851e,556.0583762942442
95068b8d72613d8b51b22243060dd50a498e4dbf,486.56492265269816
ab27d902b2db2bcaf5392dbc510e7e2e361d0e0d,424.70476888287527
bf222e2161bef0e4bbbdd1e6afd8850d926aeea4,467.1131426555216
758e005c28f680380e79d7935f29ce42c3b49dfe,515.6196759199569
e3fa80e14d38fffa4d278d65edd2c32b24019a9d,478.7229854778902
52a23c1eb5ea201859a91a6cb70114032878f7da,406.18644150524227
b9f5a1dead337185a7e8d1ed7b23e66bb1ef527a,566.2321292150444
ec12ea01cda3dcf0c6271ea7140c656f4774264b,462.5879466230388
14c81f8ccbbef0ae638bcdbea9f0f81cb92d3588,526.7514352497248
131010225a14ea18fa1748a59efd6413fc0eb338,445.40438339603094
a2b095e8fed2a3edb2a751b5e1e71336757e278d,420.53530717754285
766e70bac5c7e88381749ba3f140e03132b0858e,426.7096049844152
92f75ecf86b6e027c977162cc4297db8d280b2be,461.41531721666007
a3af6be26868494212d438ddc80ba11e55d7261c,518.4412619528222
defb13732108dd8d257e70b84e439d9020576209,499.94820783058884
8120c2970d5087725caa5d3d87fcfb24155d181b,420.25866664486244
b12028d5f6ded3e6efdc8a3ab0a397ea5b6973ce,545.5830788763548
95ced045710caddbab17dd0552eed9f15d76b4b8,550.6751858513359
17cafdecd37633480065ba97838ed940156e0a07,483.472649403969
5f553236d725160fdbff443604199b293f1f44ce,461.6140950160939
869b7dfefe247dfa859db744c33c2678411dd945,490.79478363268134
c910640a6e6c25b259dfcc4990f2899245e988ca,438.274378641884
c9210ff822feac437edffb18dda200a8f3ea1a59,467.46173011334537
e18348afecf00cc3d88f3ba48351ce1843f220a0,464.7076529027104
5954217e13179b6043acc782e102668a2612a8e4,437.53171399105685
503bbd27536b36d78fcc9d01270dc1561b6b3c5e,432.5930229441777
1988c28e027eaf2dadcb8d877e3b4aeae6f59a71,439.8655623292219
1cc3c1c17bb9140df54ea70bc5af1fd7c6d8ab36,470.8522927810765
a7275f430267de859f35ff4b68e4a276e5be7279,451.24181902834965
b6a3a8134c6800d7c966237626e820f8e4a0ceb8,473.6123447676958
f9c8ad4b150124d24c41211c5292ccc2c16e68e7,500.12331884822953
812dad3abf68e537e7a5f58627c83daea4375233,450.4195015229507
8b9fea02641babf2396079c6edfed9abb45117bf,469.2825641016762
d8788a6c3e384b392b77f519451fed79c34453a2,694.0777734769966
1e6d53083bfb60a532c211edc06a3b3122eaa340,440.54327489411844
1db27ec90efad017f1e8e8998389d75f98149663,464.01586390484994
ee22b8c134e9178600d57236685e0822b2034601,623.0999228109935
b03c5ebab160571176fd665bad3b559d23d28f4d,577.6825913107253
018c21da2ea1df6cc5d00ce480c48672c234ddb5,524.0905626258055
5a71e57629eb2d9b1281fa0acf78fc410f82233a,422.8300859629649
63add5acaf261ef36ff419c5cf3301d8b1a91b06,429.2940647892264
5b7f5fb34de0f846635830319871e2bdd06857b1,456.6744246754324
e074b29573906c0b39248900a4d73df3a44cb72f,454.71462113960706
5a8b5ad4914609f0da01a68168f2dcaeb52a1d62,475.92611034024696
6581d33040854c49896098641bd48cca28d0bfb1,436.17335668833704
aa828fd73ad4d26bb04e4ec3ec3a705c67f546f3,539.6126751262551
e5129f4e0fead85906b2b0ef48b253420c85060e,427.57169796074055
64a758225c8fee36cfc6a33f8ce52435bee3f22b,568.976722241673
7866c1a752ede108330f59479ba22bbe27e24959,466.28123497430465
e2d2423c2aa3c3191363bccba383a85740b6003a,464.72799110667415
e26a4055e714830a051bbd4118cb4e10cfe613f9,464.06705606872407
a2a35215a2bacc65b551efa3a17f34c5566ba27b,438.2660146251046
9e53b4840e7a00693adbb1eb46654e76c8309a61,480.74646070899496
4665254e0bacb0ecb8a006903b69fa80b51490d5,479.99253508277053
166fb0fa70c428f172f3fcb85eddff4b3ca33545,520.2216618373293
16ba4511e82380eebd8917142d36a7f2ca28afd9,419.3179580656153
3e934aed492c97df7bdd037b918beb8dcd3e0cb3,429.59998012066507
3783d0f562e9914300b98214cbf59c47df628116,430.28209800551286
6259df3d2eb137841e632a56f2f7cca3e3ff4172,446.3942569403162
89b4c8805837e713f9a730c673c222d2fe78bd69,417.4708911955176
95c02dd69769edcba23a333a45ad4d70e6c0cfbd,587.4027422965036
4a242ade5a0d370fdb4f53bfc60b00d5f5f1df5e,427.9519172850698
c90b14063cc4b109019cacd40eba1359439a23a8,442.7955042896339
49412082f17170a1b1a7a0f4811fc3f84cab68d7,436.04136230639057
9f8d3b5c8003823b00814d8650478f4a4123310e,528.2200710580694
973f904d79c6d3556de58dd6a26972c4d1f519ac,446.4216101717821
f16b98a557d8b1b061c74d2f7fdc51e9a42adc00,491.29730017489004
236ccca2305d258085cfccd31359d025e8c2ef03,456.12749626389757
35c68cb7b68131dd4395dbaaceafc098adb26efe,490.93637177997465
72c35c5e9265e22fc9cfacdd50a47adc2fdaa20c,434.7495902595945
39f3b003b013995457d88d0f976e589375ea381c,548.1728969178969
be2efc5d7aac68e406e259efd6a1383b0535d030,505.66112487966114
05654f1872402567f29cb0dbd2b6a67ca962ba20,430.0233685684017
01ef84ddbd815b848e2791e31d1e1fb530af0800,449.09579973307206
0347f75702f7a58defa7830fd2160be814ee63d7,479.6100513076711
e9f4a7e0f743c19594d064f493acc7da5705cb97,542.8532646103898
cbc361742d9f5471b72c408c86a163a3a0babdde,438.0073144616811
4028ff6efc6f00b3024a6e07394d97b5d05f52d4,429.256566991341
b935e46f14ef9cabe4855d768f80a882afc5bbf3,506.1051816064466
dd89be9611dd1e70f883c325c3de4bfd4beddd54,599.061097816681
7a6f4434324d90047db1434d2218b125200749d1,572.47514039775
1fb16f5693c7c8d701c7d6a8b2d2bd497fb576ba,525.3849098607244
5943b6debfe5b94ae0e6819377ce039b35aa8f5b,660.9828213769945
53758d4e489f33ad1709258781c0db4fab9b5803,482.07355425985
4d1782421e1635415765058a400cbf70e2efc504,479.71096837434374
8d827fe667c86686d1ad9f7ab6c62b30d3d916e1,460.3482363198586
09985e3d85e82b3a084a6854d96f6eaaab8d8273,456.4407899170447
52e6e0e10f90361c2ff44016e514330a60be586e,439.9426481891896
4b9588a9197d26bb43f6bd71dd1a34b598a2c94d,489.0629644595518
4496d0d42a729a789643e669e0f73b068777f1d7,440.8236464086712
0e62088a0bd61cefe0756a63c5af7132651e9eea,431.3654254008869
cd24a0c4131412a63327491a7f9a33d4d9c4bbb1,455.5938708165647
d6d378efae0f7fc2dcbf94d111a57f9a1706c52f,441.2498429316772
c16dc22c158d28ef77c69463309bd08d7c5b6736,439.0128407870398
62f07fb05c1335d56823a296968f0052ef393852,523.1798550476897
c921879f4f48c0cc5ba092b03e62973976c85a17,459.2754720749404
f9503cf91610c5dee9a59c9e20c3b147db7b8f31,537.3289471926945
fee103a972b59d0ccba0feb8675a40a245112360,429.04558471089484
49aafbfd3dc45435f5e1755a2e0723967d683a6c,649.2806540358664
a12474a6e8f7fa3b7f6a57749d57abf3b0334c01,560.2401775177999
65b711ff6055c05fb83d01e46da49803d9dab58f,494.9001569047189
a6edeceb9d45fdd9f131984206250b116b0b94db,634.1631959342715
a3f03a18f80a199f5f7c28e963c139b55d1fdfc9,469.45257455845854
0f73a216f0e2a2af8814d6faa530648df17cfe37,493.83721981765996
eca7b9fb647b11d556338ead147b829adeaee4b5,416.7329453308611
9d86872c99e4afc37f1c6b01357a3128f947cd87,516.7704609930717
34e428fff9d5931c622b15ee18951f781dbc571b,439.40495528968614
6b10ac235069fa3fa257149b095e113710721781,435.9053300401917
6dd3df00297de5fc127deb03d1cb76ab9385d496,436.332508380242
f578deabf3afe98992b136729474b1ed461bd6a3,549.2595517026972
e59a4f0a6af71a8e014026aa7c8dd9a473171aa7,738.7616185421259
e1526ef25f838eeb588fa4f3df0cc514376901e0,457.06492075919886
f2b7d6d8635b65fb4730a3860998148f83cbf92a,442.9075020397214
05fb2b3c3cb1085375bf04a0c773f1de17a9a939,500.5675303485937
9943ea95b914e7b37549437fb292ce9608f10d41,489.4094788163599
7d93473c5e877b59586deaaf559da053dbc9a7bc,462.6600142189215
e65ba317385a51e76379f53a718b43678d468a17,463.36247757463553
cb8a7c0c876d287354b99b4480e0c5fe360583b7,445.0345890200164
259303751b8f314105e5889e30e02c3c1a887c5a,516.0403213918686
62121076b2a2fc75f121ebb3d01af8a0f7b791be,436.06962923128384
c80f7b579f91b8d02382fe242062f2d75f271bb0,438.45041993013695
901027c8d499d895e0022de833e1a05800e0dff9,441.21820661330287
e63c018e3539baa1a5480a84bc7d83d5dd428c18,417.724200252725
07c8954960c4774f911f34fc6ed6ecc80c418b3a,635.5213071760385
addaffc4a499dbafbd55194706f75a50c1359f20,445.3377877347419
d8d0b37b552dbfb590ffe86600f0b8ea379039ba,447.81176639758377
6aba74ebcbbdb7b9f2a4483adeb769de06403004,460.13830079330216
d3380c010e39f08a398b07639fe9f091f9d6ebad,459.1093818615136
3245e67245c8ca0c162e45db30153c4a3870b113,494.2203286856591
37b44770511dcfd53cb5b84729e675c0052bec0e,508.49682628167216
ffc2ce905f7ad8cbc5dff0427059c5d6aceaaee9,440.16720208943644
a25f9c0b7ddaa3b3a4de122dac978fc6744f62dc,424.19058472101557
215e9bbaeb0836ca4aa28d9d05f9bdbb2ce7943a,457.2862815717671
b64011aecd45ea9d1b33de793e4cda3fce49bd3f,414.62003673094
27efa149460fd0952df3acd2b9b552baf5fc5dda,457.92297404566074
3f55d05a38abe559f4e9421ffe4af64cb0a31b3c,613.2513981581616
c5501d10debc09cd5ddbf04f39e1cb01334a14b1,438.4206139552263
3dfa7872aa3b128de6e8c5ff5d59b094bcf11834,447.0538310901975
0654c8263516d72be6891a0ecca904f41c4d10b1,515.8876252582763
69a4a6042373b49e3abeb16903d90be32f41ed26,437.32431597047065
35e66128c079d902484cba327f1d99d9a50f8e70,413.87711249549034
24507171dec4cee2f64c8819f2f0c33882138078,551.6071944337751
425b9425691ab3a12a19eb8553e6a66340827e6f,750.4146847413837
331cfb9e53861cd1304a66385b1f91bd844f9ae7,448.39377115965584
7d20da9fad6951e92128cb96ed65c0274725564c,427.75718585999846
35736d0db390f11f2655ecbdf2f4e0f95913c013,465.5065114515106
b4e3a0b877e12f70ec2fd814a664e3830107615c,466.6681293722053
cf61d7396561b36044ea119b74c7ea1cc1083895,417.2952080958352
5a8c458e9e19e15a59f06d7a86abae6207652e1b,445.9090684861667
aebb3b8c5a61f8e69b773f0a8b3ee65531e24f1f,481.4517741886331
ab91fb38c1472e50f726f6564b128125105c423c,435.8712699463922
fe6f686f595cce82b0e423d735d93376e1078970,463.09405555193325
ca929d2fce6afa19a2a44d7324f59b5571504a56,419.7233347066537
355146e8b44a5170d6be887d4a885381389a88c2,460.10692484338034
b307abb62bc1660ab857080595abca38e67569a5,453.95650539025183
00b5f0e8ee64e0b62488691eef2331727aa5a2ce,428.6240455018597
daca5f01d4227d57dc02b533dac9aadee17d874a,426.9533211890955
418d7059d5266d440e6e6d952d1091955e8e096a,788.1131128397072
df9964be2c367b2bf7b25d49f5bf047f5a51e4d8,583.1080394099287
7cfc0106adedbc2997d97ba062c2d73a315735e9,647.5331974837876
0968f25447365f5338e2183ff45e60ac1cbc662b,471.1980950540097
40a8e7f491eef8f056f80ff22b4ec822ab44b257,470.79460932887315
6e62c79c0eacb68d25bfe268e57a5c1a0f5f6402,440.23678414847114
de1775c30a3c0cb59489f59f4b79c11c5eff9e09,438.3203509992261
3b4b91a764a8cdb63b28c49be5596cce6c591ba8,448.58863207771066
3f7db50e487aac041dc7a93dadc63c2b64f35f35,428.7475426594817
f6ac8e11a2f46730b6239c8fdac72c089b098a0c,426.3482599749971
564ef83dedb5fc55f4d18dadc833a59be5b66b93,427.1264367910432
6eb99d9fcf3725c82dd85000687fea5c87ba5603,510.2511358588799
40b19d0d687b11c151e2e52a1c45cdc228367248,440.52189369951543
306994c5a4709fc9524805e27a94b0af37b710d6,439.7664730219506
05f29cbe52e4638f8522b4cf7156451be52f820f,518.9022053241767
fd07d9a0ce6516e599c6aa77812d11b2e9a74d88,508.8862051655279
70a2ee9298bd2f3c3285b6cc90acdec0a552af62,506.82800342397064
8a2887db89c942c5db855014d17f83d72a42d1da,445.80906289928186
50fefecf2b22217f20e38de53a9d373f2e6fb479,471.25935391226955
806c930bc010bd0594fb1988bad5371989cbf48c,433.8973223267686
cad6cd0d6f3da18f67700ed1cc192a204e47a9b3,448.66825752221126
9341d194ee48dc4c7824ebfb75f75b3d46ec23ae,476.20867414505364
68714d974b0744f451c5ebc8fd4d8098f6eec52f,435.0379203271979
014ea6d95ae315c024af366feda8ad406bf24711,521.7169666866937
2ace1dee1b009246306a32a49ef67dc885559d05,523.7555055582535
47e8256128b8451f996f90e19fef736fc88f674d,677.096320534698
5bd64029979188029b354f74a3615c3e3ae51773,496.67710183139576
614a6af307a7a6f7c34e7f84970a86b22158c831,448.52344127876455
52e63792b8830a6145aa22af560859087b89ec3b,434.42744261132464
89a327243b1ccbf4bd9c83966951c9c3b334539a,451.346587650446
b75727e7f8339da2534837df6a3b87cd893a3d64,427.90825950469633
6c998fe9d20676974cfbba5238729817364b81ff,432.0650434653456
3f3b28575c4adf02995f473f9fc96af185ea0ba3,425.34739298842885
5a9807c656339abe3e250fa7a6da78a597db03c2,482.26579331983265
fbfbea6fd499c91e414273325f39473a8660d3cb,472.8316396205724
8f5c721a8efdf18ad7178a4c7543115f4fdfc4f2,427.8710181101366
e39ee7214eb0de339889086bbcc3fb9c27635e88,449.730488598985
f2c02571ccffbc71ed989ca6e81ce0a866aca9e6,463.83114992727843
6a48260a4426d3440055e722abdf3904f72dbe71,436.0347761182998
6d4020e289006dd2b3882a9535f648cc7733654b,641.0746445997737
6959680884f838fa666cef4dcaf6f38c68015a75,468.5183480350269
f10048cb12482c95e2bff728bb8b092c6de58185,462.8828218889851
c38df26822878ec8aec4e990a7dce9fbe3b31c15,466.6883671785594
82918decf898ff34c3fb8f74dcc741d89f2e887a,416.1092973184082
0950ced524718e7354726002cce923bfd5768972,464.5065352028958
eb844fe5f340bd85246c14507ec44d11a5ad1b3a,477.6849252561513
915381e62e7a246910a872eb342807407e71317a,552.7441545693338
774ac976cedb112ac8fb15af96fda500a5f027c1,443.1619336406948
339c2ad1c2f8bb87c25560267bcdbd010cff4960,419.8077118229245
7aaf4058b49b53fab1e8d023936c86a532346dd5,472.21805371633127
a181c0c7546bc7c4907131706417c491da1a52cd,591.697650335571
a3686e592fcfaebf248e5ca8da561a4d782628a4,631.2880397785844
b0f54de8605b95594f5079f8e93b398af2f52672,574.4345106831048
77573ac0beae4de1eecd7e4ee31cb7ac0e517a62,429.76202888137453
fc1f02a34be2f3228d7db83a4b426303e4ac55d9,443.07312089067756
5a74fe1978357687517961c52b82afca941dce50,632.6871366991127
2610ff8773cfa165eefd2ca5a29bcb5542d8c72a,460.05687995817874
186f0e871262e3c34f65f1e4e2ae5d56f6c88fa7,455.2068396435031
03d53fc3a9770da7b0844e78e47a52e798c04ce8,469.06524264787146
f41128cb1056d63399675c16c8286d7210150017,466.2392217904183
d2f05e8ae57d1364d32809b7d713e04fa63de853,437.6342066742737
b96efbc24ac4066ae3936c2ddafe78ed418871e9,424.57534532622645
abae954c927448239a5e6436078f418a979b0aad,481.8466279060688
5b4829988c8d90c7c5245a0137eef128c18d8102,495.4096079808367
756688c3fedf01c54dea31e8409a94b7a3c04694,511.58155418624625
ace6be51908a3fe879847f98f5174cea72a01cdf,413.7588748643107
e88db80e80a0b432135c243486ae3edf9d8b16db,484.6381292639023
082c3d2ba280f6190e82793d850c788800c0e9ae,582.4167009933981
8524fd62bdb022c65d047b3ac586b5c17e34953f,547.8986834988291
3fe9446652f81c99b93ef1bf102f1022e5439fc8,489.03568285480134
14ce0c624edc795fae639018735ade1be0211e59,456.59667949284886
549788486cf78528c47ede31d8526421baf3295a,427.0726892235106
9bed94403b260ef0410b3f7f5732d16d7e6d215f,636.5232082163633
85fbd5d12e7a1c7fdba81bb79484c7ed02cbe52f,465.9961124812972
6c517b7d64cde5d41ae87592cb14dd2fe3168465,467.89464380331844
5d65fb52accaa2ca11b591301d82fdf6ffe7d6db,573.9902155009722
a9249aa7951ddea050cc01b89a12ee5db95f38f1,466.15982361950336
d1a429f4e4f169ecd88f052ea64c5ee6ca0349b1,419.6360975862045
000d12a79ec47849650d1b3253771ceac2386a24,485.83960591326263
50af85c0e1364b91cdcb1651a01a022ac37142e9,415.41298518548075
c6725f9c8ca6ff205288b39bd9980c9116607361,420.76915571777704
d42bc2942d9fa885151569ba45e2baf7ab81943c,437.0119815567643
2eff9bef531ee4cfee4b05b324b0fa6dcef4e7af,443.5500434746613
914f4ce9bd51ebabb9bb49c20bd9dc0eebced394,502.5490769855638
b263fb8d3ef5b2d16b93e6b6e063eb46ef9fd21b,453.8998458882783
5b1b4d4a9733a6cdf0110c7914355e64b2fae144,460.39057797250763
22b66aad9fce2e642b0daf373bab9329d8433e00,473.6800917687081
6d6bb144e6928e23299cb0eb7a74b64ec1db53c4,483.83072071330696
